Timestamp,User,Num Followers,Hashtags,Tweet Text
2018-09-20 00:37:13,PaulLudovici1,43,[],"They are all Cowards, from Trump down to the wimpiest Devin Nunes! Republicans will never live this down! Kavanaugh will have an asterisk by his name, well after his death."
2018-09-20 00:37:13,RealDocVega,19,[],Mark Cuban to pay $10 million following NBA's sexual harassment investigation  via @YahooSports Hey Mark you laughed at Fox you said you could beat Trump you think you are so cool guess what can't guy your way out of this! Prick!
2018-09-20 00:37:12,jane_candycanes,65,[],"@WhiteHouse @nytimes Gee, what do you know. Experts wrong. Trump right yet again."
2018-09-20 00:37:12,itslilmone,562,[],@guacaintfree em likes trump? you aint never touch another woman soooo
2018-09-20 00:37:12,ASweetJesus,87,[],"@realDonaldTrump Trump hasnt even read his own books, according to the ghost writers who actually wrote them.  Everyone should read Disclosure, Fear, Fire &amp; Fury, Unhinged, and Everything Trump Touches Dies!"
2018-09-20 00:37:11,ProletStrivings,3874,[],"To stop refugees, Trump wants Spain to build a wall across the ... entire Sahara desert "
2018-09-20 00:37:11,HealthyConserv1,41,[],@t_thetoad @The_Trump_Train @realDonaldTrump Probably the most factless statement you've made yet. You may want to try some other (new) sources besides the leftist bullet points you just listed. Impossible for Trump to have nearly undone everything Obama did and still have booming economic success.
2018-09-20 00:37:11,ShatteredFist,34,[],"@BrianKarem @realDonaldTrump ""Does it strike anyone as odd....""  Translation: ""I'm so insecure that I can't determine how I feel about something until I've done some market research and determined how OTHERS feel about it. Also, I'm TOTES not a partisan hack.""  In addition, F Trump."
2018-09-20 00:37:11,sevierhere,2750,"['KavanaughConfirmation', 'Trump']",It must be embarrassing to be a man these days. @GOP #KavanaughConfirmation #Trump
2018-09-20 00:37:11,AdamZebra,505,[],He is a button pusher in the most robotic of specialties. That doesnt make him an expert / Former launch officer warns Trump strategy fuels nuclear arms race - CNNPolitics 
2018-09-20 00:37:11,Sagie78,575,[],@KwikWarren Ive heard that as well. From an evangelical woman. She said that Jesus will save Trump. Why? I was wondering.  I mean why him?
2018-09-20 00:37:10,PappajohnPhilp,276,[],"All he cares about is maintaining the Trump ""brand"". "
2018-09-20 00:37:10,BLBReed,36,[],"@seanhannity Sessions is doing a quiet, fine job. Wish that he'd get more active on Trump's other wishes, but what he's doing on illegal migration has been great."
2018-09-20 00:37:10,BsAuntie,228,[],@joefaz @politicususa A republican no doubt. Trump will probably pardon him.
2018-09-20 00:37:09,charleybmurphy,9163,[],@trump_brett  old fashioned joke award
2018-09-20 00:37:09,Marlo4OAKLAND,77,[],@robreiner The reason is the BK promised to protect Trump from any litigation and investigations
2018-09-20 00:37:09,darrylroberts96,29,[],Trump needs Kavanaugh to be appointed. It could be a bigger blow than actually winning the Presidency. Also Trump must fire Jeff Sessions RIGHT NOW!
2018-09-20 00:37:09,ChanhANguyen,253,[],LOL Trump putting his mouth to good use by opening our familys Coronas 
2018-09-20 00:37:08,bspjohn,892,[],Trump's economic plans are working well. 
2018-09-20 00:37:08,MSNNews,51402,[],Analysis: Trump apparently hasn't read docs he ordered declassified 
2018-09-20 00:37:08,SonofNoosa,438,[],The United Nations Braces for Donald Trump's Second AppearanceAnd He Should Prepare for Blowback 
